[2024-04-09 12:33:34,548][test.py][line:111][INFO] start training on GPU 0!
[2024-04-09 12:33:34,548][test.py][line:112][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=768, hidden_dim=512, mlp_layers=4, gnn_layers=4, emb_dim=768, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=1, windowf=0, max_grad_norm=5.0, lr=0.1, dropout=0, batch_size=8, epochs=100, tensorboard=False, nodal_att_type=None, cuda=False)
[2024-04-09 12:34:53,774][test.py][line:144][INFO] Epoch: 1, train_loss: 1.0934, train_acc: 49.19, train_micro_fscore: 8.49, train_macro_fscore: 26.36, time: 18.96 sec
[2024-04-09 12:48:27,435][test.py][line:144][INFO] Epoch: 42, train_loss: 1.1002, train_acc: 50.37, train_micro_fscore: 1.05, train_macro_fscore: 22.91, time: 19.58 sec
[2024-04-09 12:48:47,296][test.py][line:144][INFO] Epoch: 43, train_loss: 1.1001, train_acc: 50.34, train_micro_fscore: 0.83, train_macro_fscore: 22.75, time: 19.86 sec
[2024-04-09 12:49:06,951][test.py][line:144][INFO] Epoch: 44, train_loss: 1.1001, train_acc: 50.37, train_micro_fscore: 0.89, train_macro_fscore: 22.8, time: 19.65 sec
[2024-04-09 12:49:26,857][test.py][line:144][INFO] Epoch: 45, train_loss: 1.1002, train_acc: 50.35, train_micro_fscore: 0.94, train_macro_fscore: 22.8, time: 19.91 sec
[2024-04-09 12:49:47,082][test.py][line:144][INFO] Epoch: 46, train_loss: 1.1001, train_acc: 50.36, train_micro_fscore: 1.02, train_macro_fscore: 22.88, time: 20.23 sec
[2024-04-09 12:50:06,894][test.py][line:144][INFO] Epoch: 47, train_loss: 1.1001, train_acc: 50.37, train_micro_fscore: 0.93, train_macro_fscore: 22.83, time: 19.81 sec
[2024-04-09 12:50:26,579][test.py][line:144][INFO] Epoch: 48, train_loss: 1.0998, train_acc: 50.38, train_micro_fscore: 0.94, train_macro_fscore: 22.81, time: 19.68 sec
[2024-04-09 12:50:46,586][test.py][line:144][INFO] Epoch: 49, train_loss: 1.1, train_acc: 50.33, train_micro_fscore: 0.76, train_macro_fscore: 22.7, time: 20.01 sec
[2024-04-09 12:51:06,124][test.py][line:144][INFO] Epoch: 50, train_loss: 1.0998, train_acc: 50.36, train_micro_fscore: 0.96, train_macro_fscore: 22.87, time: 19.54 sec
[2024-04-09 12:51:26,456][test.py][line:144][INFO] Epoch: 51, train_loss: 1.1001, train_acc: 50.35, train_micro_fscore: 0.95, train_macro_fscore: 22.82, time: 20.33 sec
[2024-04-09 12:51:46,198][test.py][line:144][INFO] Epoch: 52, train_loss: 1.0997, train_acc: 50.38, train_micro_fscore: 0.89, train_macro_fscore: 22.82, time: 19.74 sec
[2024-04-09 12:52:06,013][test.py][line:144][INFO] Epoch: 53, train_loss: 1.1, train_acc: 50.36, train_micro_fscore: 0.87, train_macro_fscore: 22.79, time: 19.81 sec
[2024-04-09 12:52:25,876][test.py][line:144][INFO] Epoch: 54, train_loss: 1.1005, train_acc: 50.31, train_micro_fscore: 0.97, train_macro_fscore: 22.8, time: 19.86 sec
[2024-04-09 12:52:45,783][test.py][line:144][INFO] Epoch: 55, train_loss: 1.0997, train_acc: 50.39, train_micro_fscore: 0.94, train_macro_fscore: 22.86, time: 19.91 sec
[2024-04-09 12:53:05,704][test.py][line:144][INFO] Epoch: 56, train_loss: 1.1, train_acc: 50.37, train_micro_fscore: 0.94, train_macro_fscore: 22.79, time: 19.92 sec
[2024-04-09 12:53:25,365][test.py][line:144][INFO] Epoch: 57, train_loss: 1.0997, train_acc: 50.39, train_micro_fscore: 1.11, train_macro_fscore: 22.86, time: 19.66 sec
[2024-04-09 12:53:45,095][test.py][line:144][INFO] Epoch: 58, train_loss: 1.0997, train_acc: 50.36, train_micro_fscore: 1.0, train_macro_fscore: 22.8, time: 19.73 sec
[2024-04-09 12:54:05,456][test.py][line:144][INFO] Epoch: 59, train_loss: 1.0996, train_acc: 50.39, train_micro_fscore: 1.02, train_macro_fscore: 22.86, time: 20.36 sec
[2024-04-09 12:54:25,643][test.py][line:144][INFO] Epoch: 60, train_loss: 1.0994, train_acc: 50.43, train_micro_fscore: 1.22, train_macro_fscore: 22.94, time: 20.19 sec
[2024-04-09 12:54:45,910][test.py][line:144][INFO] Epoch: 61, train_loss: 1.0994, train_acc: 50.44, train_micro_fscore: 0.48, train_macro_fscore: 22.63, time: 20.27 sec
[2024-04-09 12:55:06,280][test.py][line:144][INFO] Epoch: 62, train_loss: 1.0996, train_acc: 50.38, train_micro_fscore: 0.51, train_macro_fscore: 22.65, time: 20.37 sec
[2024-04-09 12:55:26,226][test.py][line:144][INFO] Epoch: 63, train_loss: 1.0995, train_acc: 50.38, train_micro_fscore: 0.56, train_macro_fscore: 22.71, time: 19.95 sec
[2024-04-09 12:55:46,487][test.py][line:144][INFO] Epoch: 64, train_loss: 1.0994, train_acc: 50.39, train_micro_fscore: 0.54, train_macro_fscore: 22.71, time: 20.26 sec
[2024-04-09 12:56:06,681][test.py][line:144][INFO] Epoch: 65, train_loss: 1.0995, train_acc: 50.41, train_micro_fscore: 0.66, train_macro_fscore: 22.82, time: 20.19 sec
[2024-04-09 12:56:26,877][test.py][line:144][INFO] Epoch: 66, train_loss: 1.0994, train_acc: 50.39, train_micro_fscore: 0.51, train_macro_fscore: 22.66, time: 20.2 sec
[2024-04-09 12:56:46,900][test.py][line:144][INFO] Epoch: 67, train_loss: 1.0997, train_acc: 50.35, train_micro_fscore: 0.48, train_macro_fscore: 22.65, time: 20.02 sec
[2024-04-09 12:57:07,064][test.py][line:144][INFO] Epoch: 68, train_loss: 1.0994, train_acc: 50.39, train_micro_fscore: 0.69, train_macro_fscore: 22.83, time: 20.16 sec
[2024-04-09 12:57:27,252][test.py][line:144][INFO] Epoch: 69, train_loss: 1.0996, train_acc: 50.39, train_micro_fscore: 0.51, train_macro_fscore: 22.71, time: 20.19 sec
[2024-04-09 12:57:47,335][test.py][line:144][INFO] Epoch: 70, train_loss: 1.0994, train_acc: 50.39, train_micro_fscore: 0.52, train_macro_fscore: 22.7, time: 20.08 sec
[2024-04-09 12:58:08,113][test.py][line:144][INFO] Epoch: 71, train_loss: 1.0994, train_acc: 50.39, train_micro_fscore: 0.59, train_macro_fscore: 22.76, time: 20.78 sec
[2024-04-09 12:58:28,397][test.py][line:144][INFO] Epoch: 72, train_loss: 1.0993, train_acc: 50.42, train_micro_fscore: 0.63, train_macro_fscore: 22.81, time: 20.28 sec
[2024-04-09 12:58:48,679][test.py][line:144][INFO] Epoch: 73, train_loss: 1.0996, train_acc: 50.34, train_micro_fscore: 0.49, train_macro_fscore: 22.66, time: 20.28 sec
[2024-04-09 12:59:09,184][test.py][line:144][INFO] Epoch: 74, train_loss: 1.0996, train_acc: 50.34, train_micro_fscore: 0.51, train_macro_fscore: 22.66, time: 20.5 sec
[2024-04-09 12:59:29,049][test.py][line:144][INFO] Epoch: 75, train_loss: 1.0996, train_acc: 50.37, train_micro_fscore: 0.53, train_macro_fscore: 22.71, time: 19.86 sec
[2024-04-09 12:59:49,938][test.py][line:144][INFO] Epoch: 76, train_loss: 1.0998, train_acc: 50.35, train_micro_fscore: 0.51, train_macro_fscore: 22.67, time: 20.89 sec
[2024-04-09 13:00:10,331][test.py][line:144][INFO] Epoch: 77, train_loss: 1.0993, train_acc: 50.39, train_micro_fscore: 0.59, train_macro_fscore: 22.79, time: 20.39 sec
[2024-04-09 13:00:30,529][test.py][line:144][INFO] Epoch: 78, train_loss: 1.0994, train_acc: 50.38, train_micro_fscore: 0.52, train_macro_fscore: 22.67, time: 20.2 sec
[2024-04-09 13:00:50,925][test.py][line:144][INFO] Epoch: 79, train_loss: 1.0995, train_acc: 50.39, train_micro_fscore: 0.57, train_macro_fscore: 22.75, time: 20.4 sec
[2024-04-09 13:01:11,428][test.py][line:144][INFO] Epoch: 80, train_loss: 1.0995, train_acc: 50.4, train_micro_fscore: 0.64, train_macro_fscore: 22.83, time: 20.5 sec
[2024-04-09 13:01:31,604][test.py][line:144][INFO] Epoch: 81, train_loss: 1.0998, train_acc: 50.33, train_micro_fscore: 0.53, train_macro_fscore: 22.73, time: 20.18 sec
[2024-04-09 13:01:51,944][test.py][line:144][INFO] Epoch: 82, train_loss: 1.0995, train_acc: 50.4, train_micro_fscore: 0.58, train_macro_fscore: 22.76, time: 20.34 sec
[2024-04-09 13:02:12,018][test.py][line:144][INFO] Epoch: 83, train_loss: 1.0996, train_acc: 50.39, train_micro_fscore: 0.53, train_macro_fscore: 22.72, time: 20.07 sec
[2024-04-09 13:02:32,283][test.py][line:144][INFO] Epoch: 84, train_loss: 1.0996, train_acc: 50.36, train_micro_fscore: 0.71, train_macro_fscore: 22.75, time: 20.26 sec
[2024-04-09 13:02:52,292][test.py][line:144][INFO] Epoch: 85, train_loss: 1.1003, train_acc: 50.3, train_micro_fscore: 1.15, train_macro_fscore: 22.85, time: 20.01 sec
[2024-04-09 13:03:12,886][test.py][line:144][INFO] Epoch: 86, train_loss: 1.1006, train_acc: 50.35, train_micro_fscore: 1.29, train_macro_fscore: 22.88, time: 20.59 sec
[2024-04-09 13:03:32,894][test.py][line:144][INFO] Epoch: 87, train_loss: 1.1005, train_acc: 50.34, train_micro_fscore: 1.19, train_macro_fscore: 22.84, time: 20.01 sec
[2024-04-09 13:03:53,259][test.py][line:144][INFO] Epoch: 88, train_loss: 1.1004, train_acc: 50.34, train_micro_fscore: 1.3, train_macro_fscore: 22.87, time: 20.36 sec
[2024-04-09 13:04:13,405][test.py][line:144][INFO] Epoch: 89, train_loss: 1.1005, train_acc: 50.35, train_micro_fscore: 1.13, train_macro_fscore: 22.8, time: 20.15 sec
[2024-04-09 13:04:33,555][test.py][line:144][INFO] Epoch: 90, train_loss: 1.1006, train_acc: 50.38, train_micro_fscore: 1.32, train_macro_fscore: 22.91, time: 20.15 sec
[2024-04-09 13:04:54,176][test.py][line:144][INFO] Epoch: 91, train_loss: 1.1008, train_acc: 50.3, train_micro_fscore: 1.15, train_macro_fscore: 22.83, time: 20.62 sec
[2024-04-09 13:05:14,390][test.py][line:144][INFO] Epoch: 92, train_loss: 1.1002, train_acc: 50.32, train_micro_fscore: 1.28, train_macro_fscore: 22.91, time: 20.21 sec
[2024-04-09 13:05:34,436][test.py][line:144][INFO] Epoch: 93, train_loss: 1.1002, train_acc: 50.4, train_micro_fscore: 1.3, train_macro_fscore: 22.94, time: 20.05 sec
[2024-04-09 13:05:54,788][test.py][line:144][INFO] Epoch: 94, train_loss: 1.1003, train_acc: 50.38, train_micro_fscore: 1.18, train_macro_fscore: 22.88, time: 20.35 sec
[2024-04-09 13:06:14,973][test.py][line:144][INFO] Epoch: 95, train_loss: 1.1005, train_acc: 50.29, train_micro_fscore: 1.25, train_macro_fscore: 22.86, time: 20.19 sec
[2024-04-09 13:06:35,490][test.py][line:144][INFO] Epoch: 96, train_loss: 1.1004, train_acc: 50.35, train_micro_fscore: 1.27, train_macro_fscore: 22.91, time: 20.52 sec
[2024-04-09 13:06:56,353][test.py][line:144][INFO] Epoch: 97, train_loss: 1.1005, train_acc: 50.38, train_micro_fscore: 1.25, train_macro_fscore: 22.92, time: 20.86 sec
[2024-04-09 13:07:16,651][test.py][line:144][INFO] Epoch: 98, train_loss: 1.1003, train_acc: 50.34, train_micro_fscore: 1.1, train_macro_fscore: 22.8, time: 20.3 sec
[2024-04-09 13:07:36,727][test.py][line:144][INFO] Epoch: 99, train_loss: 1.1005, train_acc: 50.34, train_micro_fscore: 1.29, train_macro_fscore: 22.91, time: 20.08 sec
[2024-04-09 13:07:56,729][test.py][line:144][INFO] Epoch: 100, train_loss: 1.1006, train_acc: 50.34, train_micro_fscore: 1.19, train_macro_fscore: 22.81, time: 20.0 sec
[2024-04-09 13:07:56,729][test.py][line:154][INFO] finish training!
