[2024-04-21 15:35:13,085][test.py][line:111][INFO] start training on GPU 0!
[2024-04-21 15:35:13,085][test.py][line:112][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=768, hidden_dim=512, mlp_layers=2, gnn_layers=2, emb_dim=768, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=1, windowf=0, max_grad_norm=5.0, lr=0.001, dropout=0.6, batch_size=8, epochs=60, tensorboard=False, nodal_att_type=None, cuda=False)
[2024-04-21 15:41:00,905][test.py][line:143][INFO] Epoch: 1, train_loss: 2.3571, train_acc: 46.68, train_micro_fscore: 23.53, train_macro_fscore: 29.49, time: 320.25 sec
[2024-04-21 19:30:38,660][test.py][line:143][INFO] Epoch: 40, train_loss: 0.9487, train_acc: 49.1, train_micro_fscore: 4.22, train_macro_fscore: 23.55, time: 359.59 sec
[2024-04-21 19:36:43,288][test.py][line:143][INFO] Epoch: 41, train_loss: 0.9488, train_acc: 49.18, train_micro_fscore: 4.43, train_macro_fscore: 23.65, time: 364.63 sec
[2024-04-21 19:42:48,440][test.py][line:143][INFO] Epoch: 42, train_loss: 0.9494, train_acc: 49.09, train_micro_fscore: 3.16, train_macro_fscore: 23.15, time: 365.15 sec
[2024-04-21 19:48:58,681][test.py][line:143][INFO] Epoch: 43, train_loss: 0.9505, train_acc: 49.14, train_micro_fscore: 3.5, train_macro_fscore: 23.29, time: 370.24 sec
[2024-04-21 19:55:04,002][test.py][line:143][INFO] Epoch: 44, train_loss: 0.9479, train_acc: 49.11, train_micro_fscore: 3.28, train_macro_fscore: 23.2, time: 365.32 sec
[2024-04-21 20:01:05,970][test.py][line:143][INFO] Epoch: 45, train_loss: 0.9521, train_acc: 49.13, train_micro_fscore: 4.73, train_macro_fscore: 23.75, time: 361.97 sec
[2024-04-21 20:07:13,077][test.py][line:143][INFO] Epoch: 46, train_loss: 0.951, train_acc: 49.16, train_micro_fscore: 3.9, train_macro_fscore: 23.45, time: 367.11 sec
[2024-04-21 20:13:19,542][test.py][line:143][INFO] Epoch: 47, train_loss: 0.9471, train_acc: 49.08, train_micro_fscore: 4.24, train_macro_fscore: 23.55, time: 366.47 sec
[2024-04-21 20:19:21,759][test.py][line:143][INFO] Epoch: 48, train_loss: 0.949, train_acc: 49.1, train_micro_fscore: 4.57, train_macro_fscore: 23.68, time: 362.22 sec
[2024-04-21 20:25:25,026][test.py][line:143][INFO] Epoch: 49, train_loss: 0.9497, train_acc: 49.09, train_micro_fscore: 4.2, train_macro_fscore: 23.54, time: 363.27 sec
[2024-04-21 20:31:25,223][test.py][line:143][INFO] Epoch: 50, train_loss: 1.3748, train_acc: 49.14, train_micro_fscore: 3.63, train_macro_fscore: 23.34, time: 360.2 sec
[2024-04-21 20:37:25,204][test.py][line:143][INFO] Epoch: 51, train_loss: 5.2648, train_acc: 49.26, train_micro_fscore: 6.73, train_macro_fscore: 24.53, time: 359.98 sec
[2024-04-21 20:43:27,013][test.py][line:143][INFO] Epoch: 52, train_loss: 0.9476, train_acc: 49.35, train_micro_fscore: 8.9, train_macro_fscore: 25.33, time: 361.81 sec
[2024-04-21 20:49:32,941][test.py][line:143][INFO] Epoch: 53, train_loss: 0.9483, train_acc: 49.45, train_micro_fscore: 9.21, train_macro_fscore: 25.47, time: 365.93 sec
[2024-04-21 20:55:28,677][test.py][line:143][INFO] Epoch: 54, train_loss: 0.9485, train_acc: 49.39, train_micro_fscore: 8.69, train_macro_fscore: 25.27, time: 355.73 sec
[2024-04-21 21:01:30,446][test.py][line:143][INFO] Epoch: 55, train_loss: 0.9478, train_acc: 49.4, train_micro_fscore: 8.6, train_macro_fscore: 25.24, time: 361.77 sec
[2024-04-21 21:07:38,855][test.py][line:143][INFO] Epoch: 56, train_loss: 0.9466, train_acc: 49.5, train_micro_fscore: 9.54, train_macro_fscore: 25.61, time: 368.41 sec
[2024-04-21 21:13:36,762][test.py][line:143][INFO] Epoch: 57, train_loss: 0.9487, train_acc: 49.44, train_micro_fscore: 9.44, train_macro_fscore: 25.56, time: 357.91 sec
[2024-04-21 21:19:36,270][test.py][line:143][INFO] Epoch: 58, train_loss: 0.9485, train_acc: 49.55, train_micro_fscore: 10.86, train_macro_fscore: 26.09, time: 359.51 sec
[2024-04-21 21:25:33,815][test.py][line:143][INFO] Epoch: 59, train_loss: 0.9483, train_acc: 49.5, train_micro_fscore: 9.74, train_macro_fscore: 25.68, time: 357.54 sec
[2024-04-21 21:31:34,294][test.py][line:143][INFO] Epoch: 60, train_loss: 0.9469, train_acc: 49.28, train_micro_fscore: 6.46, train_macro_fscore: 24.44, time: 360.48 sec
[2024-04-21 21:31:34,294][test.py][line:151][INFO] finish training!
