[2024-04-21 09:08:54,376][test.py][line:111][INFO] start training on GPU 0!
[2024-04-21 09:08:54,376][test.py][line:112][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=768, hidden_dim=512, mlp_layers=2, gnn_layers=2, emb_dim=768, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=1, windowf=0, max_grad_norm=5.0, lr=0.001, dropout=0.6, batch_size=8, epochs=60, tensorboard=False, nodal_att_type=None, cuda=False)
[2024-04-21 09:15:01,804][test.py][line:143][INFO] Epoch: 1, train_loss: 1.1495, train_acc: 46.88, train_micro_fscore: 23.08, train_macro_fscore: 29.4, time: 340.41 sec
[2024-04-21 11:39:00,981][test.py][line:143][INFO] Epoch: 23, train_loss: 0.9498, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 356.89 sec
[2024-04-21 11:44:57,803][test.py][line:143][INFO] Epoch: 24, train_loss: 0.9497, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 356.82 sec
[2024-04-21 11:50:49,513][test.py][line:143][INFO] Epoch: 25, train_loss: 0.951, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 351.71 sec
[2024-04-21 11:56:42,889][test.py][line:143][INFO] Epoch: 26, train_loss: 0.9515, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 353.38 sec
[2024-04-21 12:02:38,137][test.py][line:143][INFO] Epoch: 27, train_loss: 0.9496, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 355.25 sec
[2024-04-21 12:08:33,211][test.py][line:143][INFO] Epoch: 28, train_loss: 0.9509, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 355.07 sec
[2024-04-21 12:14:30,223][test.py][line:143][INFO] Epoch: 29, train_loss: 0.9501, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 357.01 sec
[2024-04-21 12:20:27,953][test.py][line:143][INFO] Epoch: 30, train_loss: 0.951, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 357.73 sec
[2024-04-21 12:26:22,741][test.py][line:143][INFO] Epoch: 31, train_loss: 0.9497, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.79 sec
[2024-04-21 12:32:14,670][test.py][line:143][INFO] Epoch: 32, train_loss: 0.9514, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 351.93 sec
[2024-04-21 12:38:06,114][test.py][line:143][INFO] Epoch: 33, train_loss: 0.9516, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 351.44 sec
[2024-04-21 12:43:58,676][test.py][line:143][INFO] Epoch: 34, train_loss: 0.9491, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 352.56 sec
[2024-04-21 12:49:53,497][test.py][line:143][INFO] Epoch: 35, train_loss: 0.9496, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.82 sec
[2024-04-21 12:55:42,409][test.py][line:143][INFO] Epoch: 36, train_loss: 0.9491, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 348.91 sec
[2024-04-21 13:01:36,932][test.py][line:143][INFO] Epoch: 37, train_loss: 0.9495, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.52 sec
[2024-04-21 13:07:28,204][test.py][line:143][INFO] Epoch: 38, train_loss: 0.9501, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 351.27 sec
[2024-04-21 13:13:23,051][test.py][line:143][INFO] Epoch: 39, train_loss: 0.9511, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.85 sec
[2024-04-21 13:19:19,270][test.py][line:143][INFO] Epoch: 40, train_loss: 0.9497, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 356.22 sec
[2024-04-21 13:25:13,410][test.py][line:143][INFO] Epoch: 41, train_loss: 0.95, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.14 sec
[2024-04-21 13:31:06,282][test.py][line:143][INFO] Epoch: 42, train_loss: 0.9505, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 352.87 sec
[2024-04-21 13:36:56,667][test.py][line:143][INFO] Epoch: 43, train_loss: 0.9511, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 350.39 sec
[2024-04-21 13:42:51,458][test.py][line:143][INFO] Epoch: 44, train_loss: 0.9492, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.79 sec
[2024-04-21 13:48:48,482][test.py][line:143][INFO] Epoch: 45, train_loss: 0.9506, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 357.02 sec
[2024-04-21 13:54:42,613][test.py][line:143][INFO] Epoch: 46, train_loss: 0.95, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.13 sec
[2024-04-21 14:00:34,743][test.py][line:143][INFO] Epoch: 47, train_loss: 0.9488, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 352.13 sec
[2024-04-21 14:06:28,255][test.py][line:143][INFO] Epoch: 48, train_loss: 0.95, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 353.51 sec
[2024-04-21 14:12:23,475][test.py][line:143][INFO] Epoch: 49, train_loss: 0.9508, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 355.22 sec
[2024-04-21 14:18:17,679][test.py][line:143][INFO] Epoch: 50, train_loss: 0.9513, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 354.2 sec
[2024-04-21 14:24:15,403][test.py][line:143][INFO] Epoch: 51, train_loss: 0.9501, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 357.72 sec
[2024-04-21 14:30:14,150][test.py][line:143][INFO] Epoch: 52, train_loss: 0.9501, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 358.75 sec
[2024-04-21 14:36:14,314][test.py][line:143][INFO] Epoch: 53, train_loss: 0.9512, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 360.16 sec
[2024-04-21 14:42:12,343][test.py][line:143][INFO] Epoch: 54, train_loss: 0.9509, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 358.03 sec
[2024-04-21 14:48:07,685][test.py][line:143][INFO] Epoch: 55, train_loss: 0.9506, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 355.34 sec
[2024-04-21 14:54:07,079][test.py][line:143][INFO] Epoch: 56, train_loss: 0.9498, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 359.39 sec
[2024-04-21 15:00:06,129][test.py][line:143][INFO] Epoch: 57, train_loss: 0.9514, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 359.05 sec
[2024-04-21 15:06:04,997][test.py][line:143][INFO] Epoch: 58, train_loss: 0.9516, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 358.87 sec
[2024-04-21 15:12:02,305][test.py][line:143][INFO] Epoch: 59, train_loss: 0.9508, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 357.31 sec
[2024-04-21 15:18:04,844][test.py][line:143][INFO] Epoch: 60, train_loss: 0.9493, train_acc: 48.94, train_micro_fscore: 0.0, train_macro_fscore: 21.91, time: 362.54 sec
[2024-04-21 15:18:04,844][test.py][line:151][INFO] finish training!
