[2024-04-24 21:31:48,360][test.py][line:111][INFO] start training on GPU 0!
[2024-04-24 21:31:48,361][test.py][line:112][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=768, hidden_dim=512, mlp_layers=2, gnn_layers=2, emb_dim=768, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=1, windowf=0, max_grad_norm=5.0, lr=0.001, dropout=0.6, batch_size=8, epochs=60, tensorboard=False, nodal_att_type=None, cuda=False)
[2024-04-24 21:39:10,518][test.py][line:143][INFO] Epoch: 1, train_loss: 2.0444, train_acc: 48.17, train_micro_fscore: 57.14, train_macro_fscore: 29.9, time: 413.6 sec
[2024-04-24 23:29:32,142][test.py][line:143][INFO] Epoch: 20, train_loss: 0.9462, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 349.4 sec
[2024-04-24 23:35:17,524][test.py][line:143][INFO] Epoch: 21, train_loss: 0.9468, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 345.38 sec
[2024-04-24 23:41:05,388][test.py][line:143][INFO] Epoch: 22, train_loss: 0.947, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 347.86 sec
[2024-04-24 23:46:51,197][test.py][line:143][INFO] Epoch: 23, train_loss: 0.9461, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 345.81 sec
[2024-04-24 23:52:37,063][test.py][line:143][INFO] Epoch: 24, train_loss: 0.9457, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 345.87 sec
[2024-04-24 23:58:20,968][test.py][line:143][INFO] Epoch: 25, train_loss: 0.9471, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 343.91 sec
[2024-04-25 00:04:04,475][test.py][line:143][INFO] Epoch: 26, train_loss: 0.9475, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 343.51 sec
[2024-04-25 00:09:51,761][test.py][line:143][INFO] Epoch: 27, train_loss: 0.9459, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 347.29 sec
[2024-04-25 00:15:37,071][test.py][line:143][INFO] Epoch: 28, train_loss: 0.947, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 345.31 sec
[2024-04-25 00:21:24,702][test.py][line:143][INFO] Epoch: 29, train_loss: 0.9463, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 347.63 sec
[2024-04-25 00:27:09,406][test.py][line:143][INFO] Epoch: 30, train_loss: 0.9473, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 344.7 sec
[2024-04-25 00:32:58,999][test.py][line:143][INFO] Epoch: 31, train_loss: 0.9458, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 349.59 sec
[2024-04-25 00:38:45,214][test.py][line:143][INFO] Epoch: 32, train_loss: 0.9473, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 346.22 sec
[2024-04-25 00:44:29,442][test.py][line:143][INFO] Epoch: 33, train_loss: 0.9476, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 344.23 sec
[2024-04-25 00:50:15,643][test.py][line:143][INFO] Epoch: 34, train_loss: 0.9454, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 346.2 sec
[2024-04-25 00:56:00,281][test.py][line:143][INFO] Epoch: 35, train_loss: 0.9455, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 344.64 sec
[2024-04-25 01:01:46,734][test.py][line:143][INFO] Epoch: 36, train_loss: 0.9452, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 346.45 sec
[2024-04-25 01:07:37,297][test.py][line:143][INFO] Epoch: 37, train_loss: 0.9457, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 350.56 sec
[2024-04-25 01:13:22,865][test.py][line:143][INFO] Epoch: 38, train_loss: 0.9461, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 345.57 sec
[2024-04-25 01:19:10,873][test.py][line:143][INFO] Epoch: 39, train_loss: 0.9472, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 348.01 sec
[2024-04-25 01:24:56,078][test.py][line:143][INFO] Epoch: 40, train_loss: 0.9461, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 345.2 sec
[2024-04-25 01:30:40,426][test.py][line:143][INFO] Epoch: 41, train_loss: 0.9464, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 344.35 sec
[2024-04-25 01:36:28,471][test.py][line:143][INFO] Epoch: 42, train_loss: 0.9468, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 348.04 sec
[2024-04-25 01:42:18,477][test.py][line:143][INFO] Epoch: 43, train_loss: 0.9468, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 350.01 sec
[2024-04-25 01:48:07,262][test.py][line:143][INFO] Epoch: 44, train_loss: 0.9455, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 348.78 sec
[2024-04-25 01:53:53,393][test.py][line:143][INFO] Epoch: 45, train_loss: 0.9468, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 346.13 sec
[2024-04-25 01:59:44,686][test.py][line:143][INFO] Epoch: 46, train_loss: 0.9459, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 351.29 sec
[2024-04-25 02:05:35,311][test.py][line:143][INFO] Epoch: 47, train_loss: 0.9447, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 350.62 sec
[2024-04-25 02:11:21,677][test.py][line:143][INFO] Epoch: 48, train_loss: 0.9459, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 346.37 sec
[2024-04-25 02:17:11,402][test.py][line:143][INFO] Epoch: 49, train_loss: 0.9469, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 349.72 sec
[2024-04-25 02:23:00,724][test.py][line:143][INFO] Epoch: 50, train_loss: 0.9472, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 349.32 sec
[2024-04-25 02:28:57,383][test.py][line:143][INFO] Epoch: 51, train_loss: 0.9461, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 356.66 sec
[2024-04-25 02:34:45,771][test.py][line:143][INFO] Epoch: 52, train_loss: 0.9463, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 348.39 sec
[2024-04-25 02:40:34,498][test.py][line:143][INFO] Epoch: 53, train_loss: 0.9474, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 348.73 sec
[2024-04-25 02:46:19,174][test.py][line:143][INFO] Epoch: 54, train_loss: 0.9469, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 344.68 sec
[2024-04-25 02:52:09,456][test.py][line:143][INFO] Epoch: 55, train_loss: 0.9466, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 350.28 sec
[2024-04-25 02:57:54,326][test.py][line:143][INFO] Epoch: 56, train_loss: 0.9454, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 344.87 sec
[2024-04-25 03:03:41,355][test.py][line:143][INFO] Epoch: 57, train_loss: 0.9475, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 347.03 sec
[2024-04-25 03:09:29,358][test.py][line:143][INFO] Epoch: 58, train_loss: 0.9478, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 348.0 sec
[2024-04-25 03:15:13,178][test.py][line:143][INFO] Epoch: 59, train_loss: 0.9469, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 343.82 sec
[2024-04-25 03:21:02,554][test.py][line:143][INFO] Epoch: 60, train_loss: 0.9455, train_acc: 50.68, train_micro_fscore: 62.96, train_macro_fscore: 22.42, time: 349.38 sec
[2024-04-25 03:21:02,554][test.py][line:151][INFO] finish training!
