[2024-04-22 09:34:21,358][test.py][line:111][INFO] start training on GPU 0!
[2024-04-22 09:34:21,358][test.py][line:112][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=768, hidden_dim=512, mlp_layers=2, gnn_layers=2, emb_dim=768, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=1, windowf=0, max_grad_norm=5.0, lr=0.001, dropout=0.6, batch_size=8, epochs=60, tensorboard=False, nodal_att_type=None, cuda=False)
[2024-04-22 09:40:03,720][test.py][line:143][INFO] Epoch: 1, train_loss: 0.8676, train_acc: 66.09, train_micro_fscore: 74.91, train_macro_fscore: 26.67, time: 315.03 sec
[2024-04-22 13:20:51,177][test.py][line:143][INFO] Epoch: 41, train_loss: 0.85, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 326.62 sec
[2024-04-22 13:26:20,481][test.py][line:143][INFO] Epoch: 42, train_loss: 0.8496, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 329.3 sec
[2024-04-22 13:31:48,370][test.py][line:143][INFO] Epoch: 43, train_loss: 0.8496, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 327.89 sec
[2024-04-22 13:37:20,121][test.py][line:143][INFO] Epoch: 44, train_loss: 0.8473, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 331.75 sec
[2024-04-22 13:42:45,892][test.py][line:143][INFO] Epoch: 45, train_loss: 0.849, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 325.77 sec
[2024-04-22 13:48:13,687][test.py][line:143][INFO] Epoch: 46, train_loss: 0.8492, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 327.79 sec
[2024-04-22 13:53:43,137][test.py][line:143][INFO] Epoch: 47, train_loss: 0.8474, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 329.45 sec
[2024-04-22 13:59:14,837][test.py][line:143][INFO] Epoch: 48, train_loss: 0.8489, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 331.7 sec
[2024-04-22 14:05:21,638][test.py][line:143][INFO] Epoch: 49, train_loss: 0.8495, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 366.8 sec
[2024-04-22 14:11:28,472][test.py][line:143][INFO] Epoch: 50, train_loss: 0.8498, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 366.83 sec
[2024-04-22 14:17:21,645][test.py][line:143][INFO] Epoch: 51, train_loss: 0.8494, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 353.17 sec
[2024-04-22 14:23:13,802][test.py][line:143][INFO] Epoch: 52, train_loss: 0.8486, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 352.16 sec
[2024-04-22 14:29:05,396][test.py][line:143][INFO] Epoch: 53, train_loss: 0.8504, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 351.59 sec
[2024-04-22 14:34:56,906][test.py][line:143][INFO] Epoch: 54, train_loss: 0.8502, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 351.51 sec
[2024-04-22 14:40:47,476][test.py][line:143][INFO] Epoch: 55, train_loss: 0.8498, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 350.57 sec
[2024-04-22 14:46:40,576][test.py][line:143][INFO] Epoch: 56, train_loss: 0.8467, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 353.1 sec
[2024-04-22 14:52:33,937][test.py][line:143][INFO] Epoch: 57, train_loss: 0.8499, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 353.36 sec
[2024-04-22 14:58:23,075][test.py][line:143][INFO] Epoch: 58, train_loss: 0.85, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 349.14 sec
[2024-04-22 15:04:17,465][test.py][line:143][INFO] Epoch: 59, train_loss: 0.8496, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 354.39 sec
[2024-04-22 15:10:10,546][test.py][line:143][INFO] Epoch: 60, train_loss: 0.8479, train_acc: 66.16, train_micro_fscore: 74.98, train_macro_fscore: 26.54, time: 353.08 sec
[2024-04-22 15:10:10,546][test.py][line:151][INFO] finish training!
